price,ts
61.4,1760738580
61.38,1760738760
61.39,1760738940
61.4,1760739120
61.35,1760739300
61.32,1760739480
61.34,1760739660
61.35,1760739840
61.33,1760740020
61.33,1760740200
61.33,1760740380
61.33,1760740560
61.33,1760740740
61.31,1760740920
61.26,1760741100
61.3,1760741280
61.33,1760741460
61.33,1760741640
61.37,1760741820
61.36,1760742000
61.35,1760742180
61.37,1760742720
61.36,1760742900
61.35,1760743260
61.35,1760743440
61.35,1760743620
61.35,1760743800
61.37,1760743980
61.35,1760744160
61.35,1760744340
61.35,1760744520
61.34,1760744700
61.37,1760745240
61.34,1760745420
61.53,1760918400
61.51,1760918580
61.51,1760918760
61.51,1760918940
61.55,1760919120
61.55,1760919300
61.49,1760919480
61.5,1760919660
61.48,1760919840
61.48,1760920020
61.41,1760920200
61.4,1760920380
61.4,1760920560
61.42,1760920740
61.34,1760920920
61.28,1760921100
61.28,1760921280
61.22,1760921460
61.26,1760921640
61.27,1760921820
61.29,1760922000
61.29,1760922180
61.3,1760922360
61.32,1760922540
61.28,1760922720
61.28,1760922900
61.25,1760923080
61.24,1760923260
61.18,1760923440
61.2,1760923620
61.19,1760923800
61.14,1760923980
61.1,1760924160
61.11,1760924340
61.11,1760924520
61.08,1760924700
61.06,1760924880
61.07,1760925060
61.08,1760925240
61.04,1760925420
61.09,1760925600
61.08,1760925780
61.06,1760925960
61.04,1760926140
61.03,1760926320
61.05,1760926500
61.08,1760926680
61.03,1760926860
61.03,1760927040
61.03,1760927220
61.06,1760927400
61.05,1760927580
61.1,1760927760
61.1,1760927940
61.11,1760928120
61.13,1760928300
61.12,1760928480
61.15,1760928660
61.12,1760928840
61.11,1760929020
61.07,1760929200
61.12,1760929380
61.07,1760929560
61.13,1760929740
61.16,1760929920
61.17,1760930100
61.14,1760930280
61.09,1760930460
61.06,1760930640
61.03,1760930820
60.98,1760931000
60.96,1760931180
60.9,1760931360
60.93,1760931540
60.93,1760931720
60.9,1760931900
60.92,1760932080
60.93,1760932260
60.96,1760932440
61.01,1760932620
61.03,1760932800
61.04,1760932980
61.06,1760933160
61.11,1760933340
61.08,1760933520
61.11,1760933700
61.1,1760933880
61.1,1760934060
61.13,1760934240
61.13,1760934420
61.07,1760934600
61.1,1760934780
61.1,1760934960
61.11,1760935140
61.13,1760935320
61.17,1760935500
61.16,1760935680
61.15,1760935860
61.07,1760936040
61.08,1760936220
61.08,1760936400
61.04,1760936580
61.05,1760936760
61.09,1760936940
61.09,1760937120
61.1,1760937300
61.1,1760937480
61.07,1760937660
61.06,1760937840
61.07,1760938020
61.07,1760938200
61.08,1760938380
61.08,1760938560
61.11,1760938740
61.11,1760938920
61.14,1760939100
61.14,1760939280
61.12,1760939460
61.1,1760939640
61.1,1760939820
61.07,1760940000
61.1,1760940180
61.07,1760940360
61.04,1760940540
61.05,1760940720
61.04,1760940900
61.03,1760941080
61.03,1760941260
61.03,1760941440
61.03,1760941620
61.06,1760941800
61.1,1760941980
61.09,1760942160
61.09,1760942340
61.08,1760942520
61.1,1760942700
61.1,1760942880
61.13,1760943060
61.11,1760943240
61.1,1760943420
61.09,1760943600
61.06,1760943780
61.06,1760943960
61.07,1760944140
61.05,1760944320
61.06,1760944500
61.02,1760944680
61.02,1760944860
61.01,1760945040
60.99,1760945220
60.97,1760945400
60.97,1760945580
60.96,1760945760
60.98,1760945940
61.01,1760946120
60.96,1760946300
60.96,1760946480
60.96,1760946660
60.93,1760946840
60.94,1760947020
60.92,1760947200
60.84,1760947380
60.78,1760947560
60.79,1760947740
60.73,1760947920
60.82,1760948100
60.82,1760948280
60.81,1760948460
60.82,1760948640
60.79,1760948820
60.79,1760949000
60.8,1760949180
60.76,1760949360
60.82,1760949540
60.84,1760949720
60.82,1760949900
60.76,1760950080
60.77,1760950260
60.79,1760950440
60.74,1760950620
60.86,1760950800
60.81,1760950980
60.85,1760951160
60.84,1760951340
60.88,1760951520
60.97,1760951700
60.99,1760951880
60.95,1760952060
60.94,1760952240
60.9,1760952420
61.02,1760952600
60.95,1760952780
60.88,1760952960
60.9,1760953140
60.91,1760953320
60.86,1760953500
60.84,1760953680
60.79,1760953860
60.74,1760954040
60.79,1760954220
60.9,1760954400
60.9,1760954580
60.84,1760954760
60.83,1760954940
60.81,1760955120
60.86,1760955300
60.86,1760955480
60.9,1760955660
60.97,1760955840
60.9,1760956020
60.87,1760956200
60.84,1760956380
60.81,1760956560
60.93,1760956740
61.02,1760956920
61.07,1760957100
61.03,1760957280
61.02,1760957460
61.04,1760957640
61.09,1760957820
61.03,1760958000
61.01,1760958180
61.07,1760958360
61.07,1760958540
61.09,1760958720
61.16,1760958900
61.15,1760959080
61.09,1760959260
61.16,1760959440
61.18,1760959620
61.21,1760959800
61.13,1760959980
61.14,1760960160
61.11,1760960340
61.06,1760960520
61.07,1760960700
61.04,1760960880
61.1,1760961060
61.04,1760961240
60.99,1760961420
61.01,1760961600
61.04,1760961780
61.03,1760961960
61.17,1760962140
61.18,1760962320
61.17,1760962500
61.15,1760962680
61.12,1760962860
61.12,1760963040
61.07,1760963220
60.99,1760963400
60.96,1760963580
61.01,1760963760
60.92,1760963940
60.96,1760964120
60.91,1760964300
60.86,1760964480
60.85,1760964660
60.89,1760964840
60.88,1760965020
60.8,1760965200
60.74,1760965380
60.77,1760965560
60.72,1760965740
60.7,1760965920
60.8,1760966100
60.82,1760966280
60.84,1760966460
60.84,1760966640
60.81,1760966820
60.78,1760967000
60.76,1760967180
60.8,1760967360
60.78,1760967540
60.8,1760967720
60.8,1760967900
60.83,1760968080
60.84,1760968260
60.86,1760968440
60.83,1760968620
60.9,1760968800
60.9,1760968980
60.88,1760969160
60.9,1760969340
60.85,1760969520
60.92,1760969700
60.89,1760969880
60.9,1760970060
60.85,1760970240
60.86,1760970420
60.87,1760970600
60.85,1760970780
60.9,1760970960
60.82,1760971140
60.75,1760971320
60.79,1760971500
60.83,1760971680
60.85,1760971860
60.64,1760972040
60.63,1760972220
60.35,1760972400
60.15,1760972580
60.3,1760972760
60.29,1760972940
60.27,1760973120
60.35,1760973300
60.34,1760973480
60.44,1760973660
60.41,1760973840
60.43,1760974020
60.54,1760974200
60.66,1760974380
60.69,1760974560
60.72,1760974740
60.65,1760974920
60.7,1760975100
60.81,1760975280
60.81,1760975460
60.74,1760975640
60.65,1760975820
60.72,1760976000
60.65,1760976180
60.7,1760976360
60.74,1760976540
60.81,1760976720
60.76,1760976900
60.69,1760977080
60.6,1760977260
60.57,1760977440
60.56,1760977620
60.51,1760977800
60.49,1760977980
60.52,1760978160
60.6,1760978340
60.6,1760978520
60.51,1760978700
60.53,1760978880
60.62,1760979060
60.58,1760979240
60.65,1760979420
60.76,1760979600
60.72,1760979780
60.72,1760979960
60.67,1760980140
60.7,1760980320
60.71,1760980500
60.74,1760980680
60.75,1760980860
60.85,1760981040
60.68,1760981220
60.72,1760981400
60.8,1760981580
60.72,1760981760
60.66,1760981940
60.49,1760982120
60.4,1760982300
60.47,1760982480
60.4,1760982660
60.46,1760982840
60.5,1760983020
60.6,1760983200
60.59,1760983380
60.58,1760983560
60.57,1760983740
60.6,1760983920
60.65,1760984100
60.65,1760984280
60.65,1760984460
60.61,1760984640
60.63,1760984820
60.61,1760985000
60.63,1760985180
60.59,1760985360
60.57,1760985540
60.63,1760985720
60.64,1760985900
60.64,1760986080
60.65,1760986260
60.66,1760986440
60.61,1760986620
60.71,1760986800
60.76,1760986980
60.81,1760987160
60.79,1760987340
60.84,1760987520
60.78,1760987700
60.77,1760987880
60.71,1760988060
60.65,1760988240
60.56,1760988420
60.58,1760988600
60.59,1760988780
60.64,1760988960
60.8,1760989140
60.92,1760989320
60.95,1760989500
60.91,1760989680
60.97,1760989860
60.93,1760990040
60.88,1760990220
60.9,1760990400
60.89,1760990580
60.89,1760990760
60.91,1760990940
60.9,1760991120
60.94,1760991300
60.91,1760991480
61.03,1760991660
60.99,1760991840
61.02,1760992020
60.89,1760992200
60.97,1760992380
61,1760992560
60.98,1760992740
60.94,1760992920
60.97,1760993100
60.97,1760993280
60.93,1760993460
60.9,1760993640
60.88,1760993820
60.85,1760994000
60.81,1760994180
60.81,1760994360
60.85,1760994540
60.86,1760994720
60.87,1760994900
60.89,1760995080
60.94,1760995260
60.94,1760995440
60.94,1760995620
60.92,1760995800
60.97,1760995980
60.96,1760996160
60.97,1760996340
60.96,1760996520
60.98,1760996700
60.95,1760996880
60.95,1760997060
60.96,1760997240
60.97,1760997420
61.01,1760997600
61,1760997780
60.97,1760997960
60.98,1760998140
61,1760998320
61,1760998500
61,1760998680
60.98,1760998860
60.98,1760999040
60.97,1760999220
60.98,1760999400
60.95,1760999580
60.93,1760999760
60.92,1760999940
60.92,1761000120
60.93,1761000300
60.88,1761000480
60.89,1761000660
60.9,1761000840
60.9,1761001020
60.94,1761003000
60.92,1761012000
60.86,1761012180
60.87,1761012360
60.86,1761012540
60.85,1761012720
60.85,1761012900
60.85,1761013080
60.84,1761013260
60.91,1761013440
60.99,1761013620
60.95,1761013800
60.93,1761013980
60.95,1761014340
60.96,1761014700
60.95,1761014880
60.97,1761015240
60.97,1761015420
60.91,1761015600
60.91,1761015780
60.86,1761015960
60.83,1761016140
60.83,1761016320
60.8,1761016500
60.74,1761016680
60.68,1761016860
60.64,1761017040
60.61,1761017220
60.63,1761017400
60.65,1761017580
60.68,1761017760
60.66,1761017940
60.66,1761018120
60.68,1761018300
60.68,1761018480
60.72,1761018660
60.74,1761018840
60.8,1761019020
60.78,1761019200
60.8,1761019380
60.85,1761019560
60.87,1761019740
60.88,1761019920
60.87,1761020100
60.87,1761020280
60.86,1761020460
60.88,1761020640
60.86,1761020820
60.86,1761021000
60.83,1761021180
60.83,1761021360
60.82,1761021540
60.83,1761021720
60.82,1761021900
60.81,1761022080
60.81,1761022260
60.78,1761022440
60.82,1761022620
60.8,1761022800
60.8,1761022980
60.81,1761023160
60.8,1761023340
60.79,1761023520
60.79,1761023700
60.78,1761023880
60.79,1761024060
60.84,1761024240
60.84,1761024420
60.83,1761024600
60.83,1761024780
60.84,1761024960
60.84,1761025140
60.85,1761025320
60.84,1761025500
60.83,1761025680
60.82,1761025860
60.85,1761026040
60.85,1761026220
60.86,1761026400
60.88,1761026580
60.86,1761026760
60.85,1761026940
60.86,1761027120
60.88,1761027300
60.86,1761027480
60.84,1761027660
60.85,1761027840
60.83,1761028020
60.84,1761028200
60.83,1761028380
60.83,1761028560
60.84,1761028740
60.84,1761028920
60.82,1761029100
60.84,1761029280
60.84,1761029460
60.82,1761029640
60.87,1761029820
60.88,1761030000
60.89,1761030180
60.89,1761030360
60.94,1761030540
60.98,1761030720
61.01,1761030900
61.02,1761031080
61.02,1761031260
61,1761031440
61,1761031620
61.01,1761031800
61.04,1761031980
61.02,1761032160
61.08,1761032340
61.13,1761032520
61.08,1761032700
61.03,1761032880
61.04,1761033060
61.03,1761033240
61.01,1761033420
61.05,1761033600
61.14,1761033780
61.17,1761033960
61.17,1761034140
61.17,1761034320
61.18,1761034500
61.18,1761034680
61.13,1761034860
61.08,1761035040
61.12,1761035220
61.09,1761035400
61.15,1761035580
61.13,1761035760
61.08,1761035940
61.02,1761036120
61.05,1761036300
61.01,1761036480
60.99,1761036660
60.93,1761036840
60.78,1761037020
60.74,1761037200
60.72,1761037380
60.72,1761037560
60.8,1761037740
60.78,1761037920
60.72,1761038100
60.76,1761038280
60.76,1761038460
60.72,1761038640
60.78,1761038820
60.77,1761039000
60.75,1761039180
60.74,1761039360
60.73,1761039540
60.73,1761039720
60.74,1761039900
60.74,1761040080
60.73,1761040260
60.81,1761040440
60.74,1761040620
60.8,1761040800
60.77,1761040980
60.82,1761041160
60.87,1761041340
60.88,1761041520
60.91,1761041700
60.92,1761041880
60.94,1761042060
60.99,1761042240
60.96,1761042420
61.01,1761042600
60.96,1761042780
61.03,1761042960
61.01,1761043140
61.01,1761043320
61.12,1761043500
61.19,1761043680
61.24,1761043860
61.16,1761044040
61.16,1761044220
61.11,1761044400
61.06,1761044580
61.09,1761044760
61.05,1761044940
60.95,1761045120
60.96,1761045300
60.97,1761045480
60.95,1761045660
60.95,1761045840
60.95,1761046020
60.96,1761046200
61.1,1761046380
61.11,1761046560
61.1,1761046740
61.11,1761046920
61.23,1761047100
61.28,1761047280
61.26,1761047460
61.24,1761047640
61.35,1761047820
61.4,1761048000
61.34,1761048180
61.44,1761048360
61.52,1761048540
61.51,1761048720
61.51,1761048900
61.52,1761049080
61.53,1761049260
61.48,1761049440
61.47,1761049620
61.5,1761049800
61.56,1761049980
61.59,1761050160
61.56,1761050340
61.59,1761050520
61.54,1761050700
61.49,1761050880
61.49,1761051060
61.46,1761051240
61.47,1761051420
61.51,1761051600
61.5,1761051780
61.52,1761051960
61.5,1761052140
61.57,1761052320
61.56,1761052500
61.54,1761052680
61.51,1761052860
61.42,1761053040
61.45,1761053220
61.42,1761053400
61.44,1761053580
61.43,1761053760
61.31,1761053940
61.32,1761054120
61.35,1761054300
61.35,1761054480
61.39,1761054660
61.37,1761054840
61.34,1761055020
61.35,1761055200
61.34,1761055380
61.36,1761055560
61.43,1761055740
61.44,1761055920
61.44,1761056100
61.39,1761056280
61.41,1761056460
61.39,1761056640
61.41,1761056820
61.46,1761057000
61.5,1761057180
61.59,1761057360
61.63,1761057540
61.72,1761057720
61.71,1761057900
61.65,1761058080
61.57,1761058260
61.55,1761058440
61.38,1761058620
61.36,1761058800
61.31,1761058980
61.25,1761059160
61.27,1761059340
61.09,1761059520
61.1,1761059700
61.09,1761059880
61.25,1761060060
61.18,1761060240
61.16,1761060420
61.06,1761060600
60.96,1761060780
60.91,1761060960
60.78,1761061140
60.78,1761061320
60.68,1761061500
60.53,1761061680
60.5,1761061860
60.44,1761062040
60.37,1761062220
60.42,1761062400
60.57,1761062580
60.63,1761062760
60.62,1761062940
60.73,1761063120
60.84,1761063300
60.93,1761063480
60.95,1761063660
60.81,1761063840
60.78,1761064020
60.69,1761064200
60.67,1761064380
60.71,1761064560
60.69,1761064740
60.65,1761064920
60.65,1761065100
60.64,1761065280
60.66,1761065460
60.77,1761065640
60.82,1761065820
60.84,1761066000
60.86,1761066180
60.95,1761066360
60.9,1761066540
61.01,1761066720
61.05,1761066900
61.16,1761067080
61.23,1761067260
61.38,1761067440
61.28,1761067620
61.24,1761067800
61.18,1761067980
61.21,1761068160
61.21,1761068340
61.3,1761068520
61.3,1761068700
61.26,1761068880
61.33,1761069060
61.37,1761069240
61.35,1761069420
61.33,1761069600
61.29,1761069780
61.32,1761069960
61.37,1761070140
61.37,1761070320
61.39,1761070500
61.49,1761070680
61.49,1761070860
61.5,1761071040
61.47,1761071220
61.53,1761071400
61.49,1761071580
61.74,1761071760
61.34,1761071940
61.52,1761072120
61.45,1761072300
61.43,1761072480
61.37,1761072660
61.31,1761072840
61.22,1761073020
61.04,1761073200
61.09,1761073380
61.18,1761073560
61.17,1761073740
61.23,1761073920
61.26,1761074100
61.24,1761074280
61.32,1761074460
61.42,1761074640
61.5,1761074820
61.51,1761075000
61.53,1761075180
61.39,1761075360
61.35,1761075540
61.35,1761075720
61.38,1761075900
61.29,1761076080
61.31,1761076260
61.29,1761076440
61.27,1761076620
61.26,1761076800
61.27,1761076980
61.24,1761077160
61.24,1761077340
61.27,1761077520
61.28,1761077700
61.32,1761077880
61.27,1761078060
61.33,1761078240
61.3,1761078420
61.39,1761078600
61.41,1761078780
61.39,1761078960
61.35,1761079140
61.38,1761079320
61.34,1761079500
61.38,1761079680
61.41,1761079860
61.36,1761080040
61.39,1761080220
61.4,1761080400
61.39,1761080580
61.38,1761080760
61.37,1761080940
61.38,1761081120
61.39,1761081300
61.38,1761081480
61.39,1761081660
61.37,1761081840
61.41,1761082020
61.4,1761082200
61.38,1761082380
61.39,1761082560
61.4,1761082740
61.39,1761082920
61.42,1761083100
61.44,1761083280
61.43,1761083460
61.46,1761083640
61.47,1761083820
61.53,1761084000
61.56,1761084180
61.56,1761084360
61.59,1761084540
61.58,1761084720
61.6,1761084900
61.58,1761085080
61.58,1761085260
61.63,1761085440
61.63,1761085620
61.59,1761085800
61.63,1761085980
61.62,1761086160
61.63,1761086340
61.61,1761086520
61.59,1761086700
61.58,1761086880
61.59,1761087060
61.62,1761087240
61.61,1761087420
61.62,1761087600
61.6,1761088140
61.64,1761088500
61.64,1761088860
61.61,1761089040
61.56,1761089400
61.57,1761090120
61.66,1761091020
61.56,1761098400
61.59,1761098580
61.5,1761098760
61.49,1761098940
61.47,1761099120
61.46,1761099300
61.51,1761099480
61.52,1761099660
61.5,1761099840
61.52,1761100020
61.51,1761100200
61.53,1761100380
61.56,1761100560
61.53,1761100740
61.51,1761100920
61.53,1761101100
61.54,1761101280
61.52,1761101460
61.49,1761101640
61.47,1761101820
61.42,1761102000
61.42,1761102180
61.42,1761102360
61.43,1761102540
61.41,1761102720
61.4,1761102900
61.38,1761103080
61.47,1761103260
61.44,1761103440
61.44,1761103620
61.51,1761103800
61.53,1761103980
61.49,1761104160
61.48,1761104340
61.49,1761104520
61.51,1761104700
61.49,1761104880
61.5,1761105060
61.49,1761105240
61.47,1761105420
61.5,1761105600
61.51,1761105780
61.55,1761105960
61.53,1761106140
61.58,1761106320
61.58,1761106500
61.59,1761106680
61.61,1761106860
61.62,1761107040
61.59,1761107220
61.59,1761107400
61.64,1761107580
61.66,1761107760
61.67,1761107940
61.68,1761108120
61.71,1761108300
61.77,1761108480
61.8,1761108660
61.8,1761108840
61.76,1761109020
61.82,1761109200
61.8,1761109380
61.93,1761109560
62.03,1761109740
62.03,1761109920
62.17,1761110100
62.29,1761110280
62.29,1761110460
62.37,1761110640
62.45,1761110820
62.46,1761111000
62.28,1761111180
62.28,1761111360
62.32,1761111540
62.31,1761111720
62.32,1761111900
62.32,1761112080
62.32,1761112260
62.26,1761112440
62.26,1761112620
62.25,1761112800
62.25,1761112980
62.27,1761113160
62.26,1761113340
62.29,1761113520
62.31,1761113700
62.31,1761113880
62.31,1761114060
62.32,1761114240
62.33,1761114420
62.35,1761114600
62.34,1761114780
62.35,1761114960
62.35,1761115140
62.34,1761115320
62.31,1761115500
62.32,1761115680
62.32,1761115860
62.3,1761116040
62.29,1761116220
62.3,1761116400
62.29,1761116580
62.29,1761116760
62.32,1761116940
62.33,1761117120
62.38,1761117300
62.4,1761117480
62.39,1761117660
62.33,1761117840
62.41,1761118020
62.44,1761118200
62.4,1761118380
62.39,1761118560
62.33,1761118740
62.37,1761118920
62.37,1761119100
62.4,1761119280
62.38,1761119460
62.35,1761119640
62.34,1761119820
62.35,1761120000
62.33,1761120180
62.34,1761120360
62.37,1761120540
62.37,1761120720
62.36,1761120900
62.43,1761121080
62.38,1761121260
62.45,1761121440
62.39,1761121620
62.43,1761121800
62.45,1761121980
62.57,1761122160
62.57,1761122340
62.54,1761122520
62.55,1761122700
62.54,1761122880
62.51,1761123060
62.4,1761123240
62.4,1761123420
62.41,1761123600
62.39,1761123780
62.41,1761123960
62.38,1761124140
62.36,1761124320
62.33,1761124500
62.36,1761124680
62.28,1761124860
62.15,1761125040
62.16,1761125220
62.16,1761125400
62.19,1761125580
62.2,1761125760
62.26,1761125940
62.18,1761126120
62.26,1761126300
62.29,1761126480
62.3,1761126660
62.17,1761126840
62.27,1761127020
62.3,1761127200
62.29,1761127380
62.33,1761127560
62.27,1761127740
62.31,1761127920
62.31,1761128100
62.28,1761128280
62.26,1761128460
62.32,1761128640
62.26,1761128820
62.22,1761129000
62.27,1761129180
62.3,1761129360
62.4,1761129540
62.46,1761129720
62.51,1761129900
62.45,1761130080
62.44,1761130260
62.4,1761130440
62.33,1761130620
62.4,1761130800
62.36,1761130980
62.27,1761131160
62.19,1761131340
62.21,1761131520
62.23,1761131700
62.29,1761131880
62.29,1761132060
62.3,1761132240
62.24,1761132420
62.25,1761132600
62.26,1761132780
62.25,1761132960
62.25,1761133140
62.25,1761133320
62.23,1761133500
62.32,1761133680
62.3,1761133860
62.25,1761134040
62.21,1761134220
62.08,1761134400
62.05,1761134580
62.07,1761134760
62.07,1761134940
62.13,1761135120
62.11,1761135300
62.05,1761135480
62.07,1761135660
62.14,1761135840
62.13,1761136020
62.1,1761136200
62.15,1761136380
62.14,1761136560
62.16,1761136740
62.16,1761136920
62.2,1761137100
62.31,1761137280
62.42,1761137460
62.46,1761137640
62.39,1761137820
62.37,1761138000
62.41,1761138180
62.45,1761138360
62.48,1761138540
62.46,1761138720
62.54,1761138900
62.46,1761139080
62.51,1761139260
62.51,1761139440
62.54,1761139620
62.56,1761139800
62.54,1761139980
62.51,1761140160
62.47,1761140340
62.42,1761140520
62.38,1761140700
62.31,1761140880
62.3,1761141060
62.32,1761141240
62.42,1761141420
62.5,1761141600
62.5,1761141780
62.49,1761141960
62.53,1761142140
62.53,1761142320
62.51,1761142500
62.53,1761142680
62.5,1761142860
62.5,1761143040
62.52,1761143220
62.54,1761143400
62.53,1761143580
62.65,1761143760
62.58,1761143940
62.54,1761144120
62.53,1761144300
62.45,1761144480
62.37,1761144660
62.29,1761144840
62.23,1761145020
62.43,1761145200
62.42,1761145380
62.56,1761145560
62.52,1761145740
62.51,1761145920
62.6,1761146100
62.53,1761146280
62.53,1761146460
62.48,1761146640
62.49,1761146820
62.62,1761147000
62.58,1761147180
62.56,1761147360
62.63,1761147540
62.69,1761147720
62.66,1761147900
62.72,1761148080
62.78,1761148260
62.8,1761148440
62.74,1761148620
62.65,1761148800
62.69,1761148980
62.7,1761149160
62.65,1761149340
62.58,1761149520
62.64,1761149700
62.58,1761149880
62.57,1761150060
62.62,1761150240
62.64,1761150420
62.47,1761150600
62.59,1761150780
62.65,1761150960
62.67,1761151140
62.57,1761151320
62.63,1761151500
62.66,1761151680
62.65,1761151860
62.62,1761152040
62.57,1761152220
62.6,1761152400
62.66,1761152580
62.67,1761152760
62.55,1761152940
62.47,1761153120
62.45,1761153300
62.42,1761153480
62.39,1761153660
62.47,1761153840
62.39,1761154020
62.63,1761154200
62.73,1761154380
62.74,1761154560
62.74,1761154740
62.89,1761154920
62.84,1761155100
62.94,1761155280
62.93,1761155460
62.87,1761155640
62.77,1761155820
62.7,1761156000
62.65,1761156180
62.7,1761156360
62.69,1761156540
62.71,1761156720
62.73,1761156900
62.63,1761157080
62.75,1761157260
62.74,1761157440
62.67,1761157620
62.36,1761157800
62.5,1761157980
62.57,1761158160
62.69,1761158340
62.73,1761158520
62.72,1761158700
62.74,1761158880
62.78,1761159060
62.88,1761159240
62.73,1761159420
62.76,1761159600
62.75,1761159780
62.75,1761159960
62.74,1761160140
62.56,1761160320
62.65,1761160500
62.62,1761160680
62.6,1761160860
62.59,1761161040
62.58,1761161220
62.6,1761161400
62.56,1761161580
62.58,1761161760
62.55,1761161940
62.52,1761162120
62.58,1761162300
62.54,1761162480
62.46,1761162660
62.49,1761162840
62.49,1761163020
62.52,1761163200
62.53,1761163380
62.48,1761163560
62.62,1761163740
62.58,1761163920
62.52,1761164100
62.62,1761164280
62.61,1761164460
62.54,1761164640
62.6,1761164820
62.6,1761165000
62.61,1761165180
62.67,1761165360
62.69,1761165540
62.67,1761165720
62.62,1761165900
62.62,1761166080
62.64,1761166260
62.63,1761166440
62.66,1761166620
62.78,1761166800
62.74,1761166980
62.87,1761167160
63,1761167340
62.96,1761167520
62.98,1761167700
63.03,1761167880
63.29,1761168060
63.45,1761168240
63.62,1761168420
63.7,1761168600
63.44,1761168780
63.49,1761168960
63.58,1761169140
63.75,1761169320
63.84,1761169500
63.62,1761169680
63.59,1761169860
63.49,1761170040
63.5,1761170220
63.31,1761170400
63.36,1761170580
63.27,1761170760
63.34,1761170940
63.33,1761171120
63.35,1761171300
63.4,1761171480
63.43,1761171660
63.28,1761171840
63.38,1761172020
63.34,1761172200
63.35,1761172380
63.32,1761172560
63.38,1761172740
63.67,1761172920
63.44,1761173100
63.31,1761173280
63.31,1761173460
63.31,1761173640
63.52,1761173820
63.53,1761174000
63.72,1761174180
63.94,1761174360
63.91,1761174540
63.95,1761174720
64.01,1761174900
64.01,1761175080
64.03,1761175260
64.13,1761175440
64.27,1761175620
64.17,1761175800
64.2,1761175980
64.28,1761176160
64.38,1761176340
64.5,1761176520
64.42,1761176700
64.34,1761176880
64.39,1761177060
64.4,1761177240
64.35,1761177420
64.37,1761184800
64.35,1761184980
64.35,1761185160
64.36,1761185340
64.39,1761185520
64.43,1761185700
64.36,1761185880
64.36,1761186060
64.35,1761186240
64.35,1761186420
64.35,1761186600
64.35,1761186780
64.35,1761186960
64.35,1761187140
64.34,1761187320
64.19,1761187500
64.2,1761187680
64.22,1761187860
64.21,1761188040
64.1,1761188220
63.95,1761188400
63.96,1761188580
64,1761188760
63.98,1761188940
63.96,1761189120
63.97,1761189300
64,1761189480
63.96,1761189660
63.96,1761189840
64.02,1761190020
64.07,1761190200
64.11,1761190380
63.99,1761190560
64,1761190740
64.01,1761190920
64.02,1761191100
63.97,1761191280
63.91,1761191460
63.87,1761191640
63.94,1761191820
63.93,1761192000
63.96,1761192180
64.06,1761192360
64.03,1761192540
64.07,1761192720
64.07,1761192900
64.04,1761193080
64.02,1761193260
64.04,1761193440
64.06,1761193620
64.08,1761193800
64.05,1761193980
64.03,1761194160
64.03,1761194340
64.02,1761194520
64.08,1761194700
64.12,1761194880
64.08,1761195060
64.23,1761195240
64.19,1761195420
64.15,1761195600
64.13,1761195780
64.2,1761195960
64.18,1761196140
64.24,1761196320
64.38,1761196500
64.41,1761196680
64.31,1761196860
64.27,1761197040
64.27,1761197220
64.2,1761197400
64.21,1761197580
64.29,1761197760
64.29,1761197940
64.27,1761198120
64.27,1761198300
64.28,1761198480
64.31,1761198660
64.33,1761198840
64.38,1761199020
64.4,1761199200
64.37,1761199380
64.4,1761199560
64.46,1761199740
64.54,1761199920
64.47,1761200100
64.52,1761200280
64.52,1761200460
64.53,1761200640
64.52,1761200820
64.53,1761201000
64.53,1761201180
64.55,1761201360
64.54,1761201540
64.71,1761201720
64.65,1761201900
64.63,1761202080
64.56,1761202260
64.6,1761202440
64.61,1761202620
64.65,1761202800
64.63,1761202980
64.67,1761203160
64.74,1761203340
64.78,1761203520
64.78,1761203700
64.76,1761203880
64.94,1761204060
64.93,1761204240
64.92,1761204420
65.01,1761204600
64.94,1761204780
64.82,1761204960
64.89,1761205140
64.88,1761205320
64.93,1761205500
64.95,1761205680
64.98,1761205860
65.03,1761206040
64.98,1761206220
64.95,1761206400
64.87,1761206580
64.78,1761206760
64.74,1761206940
64.78,1761207120
64.82,1761207300
64.84,1761207480
64.8,1761207660
64.81,1761207840
64.83,1761208020
64.88,1761208200
64.81,1761208380
64.72,1761208560
64.75,1761208740
64.73,1761208920
64.75,1761209100
64.63,1761209280
64.56,1761209460
64.57,1761209640
64.6,1761209820
64.58,1761210000
64.55,1761210180
64.57,1761210360
64.62,1761210540
64.63,1761210720
64.64,1761210900
64.65,1761211080
64.62,1761211260
64.75,1761211440
64.7,1761211620
64.71,1761211800
64.78,1761211980
64.77,1761212160
64.75,1761212340
64.68,1761212520
64.66,1761212700
64.76,1761212880
64.7,1761213060
64.63,1761213240
64.61,1761213420
64.59,1761213600
64.7,1761213780
64.71,1761213960
64.83,1761214140
64.75,1761214320
64.77,1761214500
64.93,1761214680
65.01,1761214860
65.06,1761215040
65.06,1761215220
65.19,1761215400
65.16,1761215580
65.24,1761215760
65.35,1761215940
65.45,1761216120
65.52,1761216300
65.43,1761216480
65.46,1761216660
65.49,1761216840
65.56,1761217020
65.6,1761217200
65.57,1761217380
65.63,1761217560
65.61,1761217740
65.66,1761217920
65.78,1761218100
65.71,1761218280
65.77,1761218460
65.66,1761218640
65.65,1761218820
65.6,1761219000
65.61,1761219180
65.77,1761219360
65.82,1761219540
65.93,1761219720
65.93,1761219900
65.93,1761220080
